1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-9.51,-9.85,-9.85,-9.47,-1.8,-9.56,6.26,-2.18,-1.84,3.79,-7.23,-8.5,1.26,-9.66,4.22,-9.71,-7.72,3.5,2.82,-3.45,-0.24,-1.94,-9.85,-9.56,-2.52,-1.65,6.94,-6.5,5.83,-9.42,2.52,6.75,-8.59,-8.11,3.45,5.24,-9.66,-9.76,-3.69,-8.54,-7.72,-0.63,-2.96,-9.9,-3.01,1.21,-7.04,-7.23,8.06,6.84,-9.27,-9.71,-9.42,3.01,5.83,3.11,-9.76,-9.03,-9.66,-0.68,2.09,6.8,-9.17,-9.32,0.87,2.72,-9.85,2.62,-4.81,-8.83,-9.42,9.27,-6.41,-2.04,-7.38,-0.44,-3.64,1.7,3.79,7.33,9.37,8.74,6.31,6.26,5.19,8.83,-9.22,8.2,8.11,-4.95,8.93,0.34,4.85,9.13,-9.95,1.94,1.94,3.88,-8.83,2.57
3.11,-4.13,-3.5,-3.54,9.13,2.48,-5.1,-0.24,-4.47,4.51,3.25,-4.66,3.3,2.18,-7.72,6.89,-0.44,2.43,4.71,-8.88,1.6,-4.76,4.51,4.85,1.41,3.93,6.99,-3.45,1.99,3.2,3.16,2.52,0.44,1.21,4.22,8.98,-7.18,-0.24,1.89,2.67,-2.57,-5.15,-0.83,-2.52,-7.52,-5.15,2.96,4.51,0.19,7.62,-3.01,-5.24,4.51,3.64,4.85,-2.77,-4.08,-4.61,5.05,-6.6,5.39,4.17,1.94,1.8,6.65,6.26,4.42,7.91,5.24,2.23,-5.34,1.99,-2.14,-2.14,1.36,1.36,3.69,4.22,3.25,-2.77,5.44,2.77,3.01,-0.24,-0.29,-0.34,1.99,3.79,3.45,-5.05,6.55,-5.87,-6.84,-0.34,-4.32,1.7,-7.09,-0.87,-0.1,-0.39
-1.6,-1.41,-4.56,-1.31,-7.86,-0.73,-3.4,-2.14,-2.91,-2.57,-2.09,1.26,-0.78,-1.12,-2.18,-4.76,-1.55,-3.69,0.58,6.26,-0.24,-2.38,-0.24,-2.52,-1.75,-0.53,-4.13,5.0,-0.87,-1.41,0.49,5.83,1.75,-0.92,-0.1,1.55,-0.58,-0.24,3.3,0.68,-0.58,2.57,2.96,-4.27,0.0,-0.19,7.14,8.54,8.69,-0.29,-1.41,-3.16,-2.14,5.92,-2.43,3.69,-4.56,-2.52,-0.24,0.0,-1.5,8.59,7.52,-4.66,-7.09,0.97,-2.91,8.83,-2.57,6.07,8.25,5.39,-2.86,0.44,3.01,-2.38,-2.43,-0.97,-2.57,-3.01,-3.45,8.64,8.25,6.36,-1.89,-0.73,-0.24,-0.73,7.86,8.69,-0.78,-0.68,8.4,1.65,2.67,-2.82,-2.77,3.74,4.76,-2.57
0.34,-9.37,-6.17,-4.71,-0.53,-6.41,-0.78,3.59,-7.72,-2.28,3.69,-2.14,-0.68,4.27,-7.48,-7.43,4.08,-8.25,-0.58,2.86,3.2,-4.47,1.41,-7.72,-8.2,1.84,-0.39,2.09,3.98,-8.5,-4.51,2.48,-2.62,-0.49,4.03,3.93,-9.42,1.41,3.69,-0.53,1.75,-0.73,-8.5,1.31,3.69,0.63,-5.73,1.84,3.2,3.88,3.4,-0.53,7.33,3.64,-2.67,2.57,-3.06,0.44,-2.28,-8.5,-3.11,1.99,-0.87,1.6,3.79,-3.01,-9.51,0.97,4.42,0.63,1.41,1.41,-7.18,-8.83,1.07,1.36,-0.78,-4.13,-4.13,-8.64,3.06,3.54,6.75,1.84,-8.74,-3.54,0.34,-0.29,1.94,-3.74,1.46,0.68,2.04,-2.28,2.52,-4.13,2.57,-8.74,-0.49,2.72
5.83,0.53,4.9,-0.73,-4.56,3.3,-0.29,3.11,-1.21,8.69,4.56,0.97,-4.66,-4.95,-0.1,-4.13,-5.58,-0.1,1.99,-5.1,3.06,4.37,-2.67,1.94,-0.05,0.73,-6.31,-0.39,3.16,-0.87,3.3,3.16,3.45,3.98,2.67,3.01,-0.1,-0.44,3.64,-3.4,3.93,4.37,1.36,-3.88,6.7,2.86,-1.17,4.42,-0.58,-1.65,-7.04,-3.74,-4.37,3.93,5.39,3.59,-0.73,-3.45,-3.64,-2.67,-0.83,4.61,-2.62,4.9,5.29,-0.92,1.17,2.91,-0.34,3.3,-5.15,-0.83,-4.76,-4.17,0.44,0.97,2.28,-0.53,-0.92,-3.64,4.27,-5.0,0.87,-4.47,-7.52,-6.07,-3.98,-8.01,-4.71,-3.83,-3.83,4.47,0.39,2.82,4.61,-2.67,-1.8,0.0,1.75,-4.61
8.4,6.99,1.8,-2.62,6.75,3.64,-7.82,3.25,3.16,2.33,6.65,-1.12,1.7,6.94,6.5,0.73,-5.39,6.36,2.43,-2.48,1.26,2.04,8.69,-1.65,0.92,5.63,8.69,0.68,5.24,-1.31,2.43,1.99,1.07,-3.93,5.0,-2.18,3.5,2.04,7.09,-6.55,6.99,9.27,-3.35,-2.96,-0.68,6.21,0.44,-5.1,4.66,8.74,-1.31,0.87,2.57,4.76,1.46,6.99,-3.79,-8.93,1.94,7.52,8.45,-1.65,1.46,1.26,-1.84,-0.73,-3.64,0.87,0.34,3.59,6.89,6.89,3.4,-2.38,-0.58,6.7,-5.0,0.68,0.68,-0.58,1.8,1.12,5.97,2.86,1.5,1.5,1.5,1.5,1.5,3.5,6.02,1.65,3.25,7.43,7.52,1.6,6.75,4.42,1.02,3.35
-9.71,-9.51,-9.56,-6.75,6.75,-8.01,7.38,0.19,-9.56,-2.67,-9.42,-9.37,1.89,-9.76,1.26,-9.81,-2.86,6.75,1.75,-9.61,-5.78,-9.56,-9.95,-9.76,-9.76,-3.93,4.22,2.04,-0.49,-3.83,0.83,-0.73,-9.61,-9.27,0.24,0.44,2.38,-9.56,2.48,-9.51,-9.61,-1.26,-9.47,-9.56,-1.8,-9.42,-9.47,2.14,1.17,-0.05,-9.66,-9.61,3.5,-2.43,3.74,-9.47,-9.51,-9.51,-6.89,-4.51,0.58,-0.58,8.59,-7.86,-1.75,2.48,-6.8,8.98,-0.58,-9.51,1.84,4.22,-0.15,-4.81,-1.36,4.37,2.96,1.02,1.02,7.67,5.87,1.26,0.0,6.94,0.24,9.08,2.72,5.78,8.83,8.93,9.22,3.93,4.85,8.98,9.13,9.22,8.83,3.88,5.34,-0.19
0.15,-0.53,4.85,1.5,-2.82,1.94,0.05,3.3,5.63,5.19,3.25,2.43,3.5,-0.73,5.78,-1.46,2.96,-0.34,0.53,0.34,2.91,5.73,1.46,2.62,-0.83,0.68,3.98,4.47,1.55,2.04,2.57,5.53,0.68,3.3,3.54,2.18,0.87,-2.28,4.17,0.58,0.68,1.26,1.6,2.14,5.0,-3.16,0.44,1.89,4.47,5.58,2.57,1.36,2.96,3.79,2.72,-0.97,0.15,3.16,-1.89,4.32,6.02,4.17,4.22,1.8,6.12,4.42,1.41,4.76,4.08,1.5,1.89,2.52,-1.89,1.5,4.47,2.96,-0.58,4.22,1.5,-1.12,3.06,5.0,3.3,2.38,-1.65,4.61,6.41,2.33,5.92,2.43,3.93,4.03,2.18,3.5,5.05,4.71,3.35,3.01,4.17,2.82
6.5,6.7,4.27,-9.76,-1.8,3.16,1.7,6.36,1.65,6.99,2.67,2.67,2.52,6.89,3.2,-6.75,2.67,-0.44,1.21,0.49,3.54,2.86,4.76,-8.01,2.48,5.63,-5.58,6.99,6.89,-1.89,6.41,4.13,-1.07,3.4,-4.27,7.72,2.62,7.23,5.15,-0.15,-3.88,5.53,2.14,-8.5,-0.49,5.1,6.55,2.86,6.8,6.55,-4.95,-2.04,6.21,2.52,6.94,7.82,-8.06,-9.22,0.15,-7.91,2.77,7.86,8.45,-8.3,1.5,2.96,-5.63,8.5,9.03,0.83,7.04,7.04,0.34,-4.47,-9.95,4.76,-9.85,-9.85,-8.3,3.69,6.5,5.73,5.24,4.47,-6.41,-8.2,2.57,5.63,5.97,-3.69,7.18,1.84,4.32,2.77,-0.15,5.05,2.96,1.7,4.27,3.45
7.72,7.72,7.72,7.72,6.94,8.16,4.27,6.02,7.72,8.4,8.54,7.96,5.73,8.11,7.33,7.62,-0.44,0.87,6.7,-0.63,8.3,8.4,7.57,7.82,6.84,8.54,8.54,8.01,7.91,8.4,8.25,8.4,7.96,8.01,7.72,8.5,8.01,-0.44,8.4,7.82,7.77,7.38,7.91,7.72,6.75,8.3,8.01,7.96,8.69,8.59,7.82,7.96,8.54,8.5,7.91,7.77,7.72,7.72,7.82,7.82,8.45,8.69,8.06,7.72,7.23,8.2,8.5,7.77,8.4,7.72,8.5,8.69,8.5,5.1,8.16,8.11,7.62,7.96,7.96,8.83,8.06,8.11,8.59,8.25,8.06,7.28,7.28,8.11,7.86,8.11,8.06,7.82,8.5,7.86,8.54,8.3,8.01,8.3,8.59,8.16
3.69,8.11,5.58,-0.87,7.96,6.21,-1.02,-7.09,3.4,-0.97,7.14,7.86,-7.77,7.77,-0.83,4.13,-7.57,7.23,-2.72,-5.63,3.83,-5.49,-6.41,-0.87,-3.11,-1.26,7.28,6.21,2.72,4.37,7.77,6.21,0.68,7.38,6.41,7.82,5.63,6.65,-1.12,6.26,0.58,-0.83,3.54,0.34,5.63,2.91,6.7,-2.96,7.86,7.43,-6.41,0.53,7.86,6.46,-6.8,-8.4,0.53,-7.48,6.46,-3.59,3.59,0.29,-7.43,6.12,7.86,2.86,-7.43,2.52,-7.72,2.28,-6.8,5.39,-7.28,-8.16,-7.96,0.05,-8.01,-0.97,-6.26,-7.28,6.41,-2.43,0.97,-7.86,7.57,-3.3,-6.5,-6.46,-7.33,-7.96,7.57,-5.92,6.84,-8.11,-7.62,-2.82,-3.93,-6.6,-6.65,8.35
2.33,1.12,-3.64,-3.79,-5.53,-2.86,-3.06,-2.28,-3.16,4.61,-4.56,-6.41,-3.83,-3.54,4.9,1.75,-4.17,2.72,-4.66,-5.29,-4.61,1.84,6.75,-3.79,1.36,-1.7,-1.8,-3.5,0.78,-3.88,1.21,-0.34,0.97,-5.39,-0.24,-3.79,0.97,0.05,-0.83,2.48,-6.65,-0.53,-5.78,2.82,-5.39,0.19,0.34,0.1,-3.59,0.78,-3.79,-0.1,0.34,1.07,-5.15,-2.28,-3.25,-3.79,2.72,-0.92,-2.82,0.63,1.65,-3.79,-4.08,-2.33,-3.35,0.92,-1.26,-6.17,3.2,-0.24,0.1,-5.49,-4.47,2.38,-4.32,-4.95,-3.79,-0.97,-4.76,0.34,-5.24,5.53,-5.73,2.86,3.45,3.5,5.29,2.67,-3.3,1.31,0.97,5.24,3.06,5.68,2.91,1.84,2.23,-3.45
-5.05,-5.63,-5.58,-5.58,2.96,-5.05,4.85,-6.65,-5.53,-6.12,-3.93,-4.47,-6.65,-6.12,2.38,-6.41,-6.65,-4.66,-0.44,4.95,-5.05,3.54,-4.66,-5.53,-6.12,-5.24,4.03,5.97,5.24,-5.63,-3.83,0.0,-5.58,-3.25,5.53,-0.68,3.64,-2.18,-6.75,3.2,5.24,3.74,-4.76,-5.53,1.21,-5.19,-3.59,3.25,3.74,4.85,-5.53,-5.24,-0.19,-2.86,4.56,-4.56,-0.24,-8.98,-5.58,-1.26,-0.34,1.65,6.17,-5.58,-1.07,-0.34,-0.97,4.22,-3.88,-4.76,-0.63,-0.68,-6.5,-6.5,-6.55,-6.55,-6.55,-6.55,-6.55,-6.65,-6.21,5.05,-4.27,-1.02,5.19,3.88,-4.27,-5.1,4.71,2.82,2.52,0.05,-4.13,-8.06,-7.82,-7.82,-0.49,-8.59,-8.2,-7.62
7.28,4.81,6.02,6.12,-4.56,5.92,4.85,2.57,3.2,6.46,3.25,4.9,-8.59,-0.63,0.63,-0.29,-0.53,2.48,4.47,-2.96,7.72,5.05,6.12,1.17,0.92,5.0,6.94,5.87,7.57,4.81,-6.17,7.04,7.72,3.4,5.87,-5.58,5.0,6.46,3.4,7.09,2.14,3.88,5.0,-3.74,-2.38,4.42,3.59,3.59,8.06,7.72,-4.85,3.88,5.29,5.05,0.68,7.14,-1.99,0.0,5.19,5.83,7.48,8.3,8.06,4.66,3.74,6.02,1.65,5.63,5.1,-4.61,-5.97,8.54,-7.23,-8.2,3.35,6.31,3.06,-7.67,-7.67,-0.19,2.82,6.41,5.19,6.41,-1.12,-7.09,7.23,5.19,6.99,-1.99,7.82,5.19,7.18,-5.1,-5.73,8.3,7.57,6.21,5.44,6.17
0.49,-5.53,3.35,1.12,-1.12,-2.82,-3.5,-1.07,-2.52,0.63,0.92,-1.99,-1.07,-5.58,-1.12,-1.12,-1.21,-4.71,-3.16,-2.43,-0.15,0.19,1.12,0.24,1.17,2.14,4.9,-3.4,-4.32,-1.89,0.68,1.7,0.15,-3.35,-3.11,-2.62,-0.97,-3.45,2.33,0.78,0.63,1.17,-1.99,-2.43,-2.67,-3.93,-2.23,2.91,-3.06,1.84,-3.79,1.84,-0.63,-5.05,-2.14,-3.06,-3.79,-2.57,-4.37,0.39,-1.41,-0.83,0.92,1.02,-4.08,-1.89,-5.44,-2.62,-0.05,-3.45,-1.12,5.05,-1.17,-3.5,-3.25,-3.5,-0.83,-0.83,-1.21,-1.12,-3.83,-5.1,3.79,-5.29,-1.02,-1.99,-3.11,1.21,-2.38,-3.3,-1.99,2.62,-4.17,-3.11,-3.64,1.89,-1.89,-3.64,-0.53,-1.6
2.52,-2.52,1.84,3.35,-0.73,7.23,-5.1,-4.71,1.12,-1.26,-0.34,0.83,-3.3,-1.8,-8.25,-0.05,0.05,3.11,3.83,3.83,6.89,3.01,1.5,0.34,-0.87,5.0,0.78,1.65,0.19,4.81,6.26,3.5,-1.55,-1.65,-0.58,-0.24,-1.02,4.42,6.07,7.18,4.56,6.7,-0.63,3.01,1.8,5.92,3.16,1.94,5.68,1.5,-0.15,5.97,1.31,3.3,-2.96,6.46,4.71,5.44,4.37,-1.12,0.29,2.82,5.1,-2.09,-1.7,2.14,1.41,2.96,4.71,5.24,4.03,0.53,7.67,3.11,3.88,6.26,6.12,5.97,6.46,7.82,7.57,6.21,6.26,5.73,3.4,2.28,5.0,4.95,8.11,5.39,3.01,5.78,5.49,0.44,5.73,4.17,3.3,6.5,5.78,2.14
-0.58,-6.17,-8.74,-7.48,-4.76,0.34,5.92,0.24,-5.97,-8.74,-9.32,-2.96,-8.45,3.88,-8.01,-6.99,-5.83,1.5,-4.76,2.86,-3.93,1.99,2.77,-7.48,0.34,1.94,-0.39,0.53,1.12,3.69,-4.95,5.34,-5.97,-5.0,1.65,2.72,1.5,2.43,-5.63,-5.63,-6.17,1.94,3.4,-7.48,0.97,-2.57,2.82,-2.57,-2.23,3.69,-8.45,-2.18,3.74,5.49,-2.67,0.63,-7.48,-7.28,2.77,3.25,3.11,3.35,3.4,-2.86,2.14,-0.63,3.83,2.43,-7.77,-2.09,6.94,1.65,-6.21,-7.28,-5.58,4.32,2.33,2.43,3.98,-2.14,0.83,1.26,1.6,5.78,0.0,2.43,0.44,7.72,7.67,2.09,3.4,1.46,-1.55,1.7,1.65,3.25,5.92,-1.6,4.9,-2.14
1.21,4.76,4.81,-7.72,2.48,0.44,2.57,0.78,-3.01,5.29,5.63,0.83,-4.56,1.17,-7.86,-3.69,1.31,-1.12,0.87,0.53,2.04,4.61,2.96,-5.39,-0.49,3.4,4.03,3.93,4.85,2.09,5.92,1.31,1.94,1.36,6.31,-3.79,-4.9,2.38,-0.63,6.31,-9.03,6.36,-9.71,-2.72,5.58,0.19,4.22,-0.92,4.22,3.2,-1.17,0.49,4.03,-0.39,1.75,5.68,-9.13,2.72,2.72,4.22,4.9,8.25,3.01,4.22,-2.23,2.86,-8.25,5.97,2.28,5.1,-9.66,2.82,-8.74,-8.06,-8.69,-9.47,-4.32,6.55,2.43,3.45,-9.03,-6.99,0.68,-0.87,-7.48,2.28,4.08,8.4,7.52,-7.62,-9.32,-9.51,0.53,9.03,3.74,6.12,4.32,7.96,1.36,-3.93
-9.66,-4.03,-5.83,-3.79,6.36,-6.07,4.81,1.5,-4.17,-5.24,-2.52,-3.4,1.94,-5.29,-4.13,-4.56,-4.51,-5.19,5.87,3.16,1.21,-4.47,-3.3,-5.78,-2.28,-4.61,-3.16,0.92,-4.27,1.5,-0.44,-2.04,-9.32,-1.8,2.77,0.63,-7.48,-4.27,1.12,2.62,-3.93,-6.07,-8.2,-0.39,-3.74,-5.24,-5.34,-0.92,2.96,-0.05,-5.87,-7.57,-2.52,-3.35,-1.17,-2.62,-1.5,-7.14,-3.35,-2.57,0.63,-5.78,-2.72,-4.76,-2.48,-3.54,-8.98,-5.44,5.44,0.97,-1.36,2.18,-9.08,-8.74,-5.63,3.35,0.15,6.31,-8.25,-7.38,-2.52,-5.29,-2.48,-3.11,-9.37,-2.52,4.61,-0.78,-1.17,-9.85,2.33,-2.33,3.3,-1.46,9.13,-6.21,1.02,-9.95,-9.9,-9.95
4.08,1.6,2.43,-2.48,2.52,-0.49,-0.1,-6.84,-2.48,2.28,2.14,-0.39,-6.84,-1.55,3.64,-5.53,-0.63,3.2,-1.02,-1.99,0.39,-0.97,-0.53,-2.91,-0.15,1.12,6.26,-1.89,4.51,-2.18,2.67,-1.75,-1.21,-0.24,-1.84,6.89,-2.52,5.39,-0.63,0.15,0.34,3.2,-1.12,2.57,-0.34,1.12,-1.99,-0.83,-1.94,2.38,-2.82,0.63,-3.3,-2.04,-2.57,0.15,1.26,-4.08,-0.15,1.55,0.83,-1.94,0.49,-3.59,-0.44,-1.7,-1.02,-2.91,0.39,2.28,6.07,-0.49,-0.49,0.53,0.0,-0.49,-0.49,-0.49,-0.49,-0.49,-0.73,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,5.68,0.15,-1.8,-1.8,3.93,1.55,-3.4,4.81,4.51,5.0,-1.12,-0.87,2.04
-2.67,-4.27,1.31,-4.95,3.59,0.83,-8.01,-0.19,0.39,-5.15,7.77,5.49,6.12,-2.86,8.06,4.9,-0.15,5.87,8.79,8.11,7.96,-0.29,8.88,-9.66,2.91,-3.06,0.39,8.54,5.39,8.16,-3.16,0.87,8.64,1.65,4.03,0.53,3.79,8.01,-6.21,-4.03,-2.72,-3.2,1.65,-0.1,4.71,5.19,1.7,-6.6,7.86,-1.8,-4.51,-3.11,3.3,8.4,-3.83,7.48,8.35,2.38,8.25,1.89,8.25,8.59,8.83,-5.05,-9.03,-3.45,0.05,1.31,-6.5,-0.92,4.66,4.56,-5.15,1.21,-4.27,1.12,-4.03,8.59,-3.98,-7.09,7.04,6.46,-3.01,7.38,-3.93,6.75,8.16,6.84,7.67,4.61,2.04,-3.2,6.07,-4.85,3.2,6.26,8.25,1.65,-0.29,-5.97
7.82,7.67,-6.99,7.86,5.49,-0.19,0.0,-0.1,7.57,8.11,1.55,-4.08,-0.63,-6.55,-6.55,7.72,-7.38,7.43,-3.3,-0.24,-0.49,7.28,1.21,8.2,0.1,-5.0,4.61,-1.31,0.68,7.67,-6.26,6.6,8.59,-4.76,-5.24,0.19,-1.12,-0.58,0.73,7.48,-6.8,3.93,-1.02,7.86,-7.14,7.38,-1.31,7.67,-0.39,7.52,-4.47,-5.87,3.25,-1.6,-0.83,-5.0,7.96,7.82,-6.55,7.82,-0.92,1.65,-5.34,-4.17,8.3,-1.17,3.35,-0.68,-6.6,-5.1,-4.47,-5.29,-0.73,-0.68,7.48,-0.49,-1.21,5.15,8.2,-0.15,-0.15,-0.19,0.29,6.46,6.46,6.12,6.07,8.01,8.54,5.29,6.84,5.29,-6.07,3.35,-6.7,7.86,5.19,2.23,-5.63,-5.53
5.63,5.78,5.49,5.1,-3.69,5.44,0.63,4.22,5.53,8.59,-8.54,5.68,-4.37,6.31,5.87,1.5,-7.09,-7.33,-4.56,-7.14,3.69,8.3,0.44,5.1,-7.33,6.36,7.38,5.87,8.83,5.53,1.8,-0.44,5.53,7.23,7.23,8.74,-7.18,9.17,5.92,6.02,6.8,3.79,5.24,8.74,4.03,1.02,3.45,-2.14,0.05,2.67,5.24,5.53,3.16,-2.72,6.7,-1.55,5.53,5.34,5.24,0.15,8.59,-2.52,5.73,5.49,1.02,6.89,5.24,-2.33,2.33,5.34,7.18,6.99,6.65,-6.8,-7.43,7.04,6.7,6.75,7.38,7.52,7.57,5.34,0.49,5.29,5.44,5.34,5.63,6.12,6.26,5.63,5.63,5.83,4.9,5.87,5.0,6.12,6.02,6.07,6.07,5.39
1.65,3.54,1.7,2.96,-2.28,4.27,-2.38,1.89,3.01,-3.11,2.72,2.09,-0.44,4.27,5.83,-3.2,1.17,2.09,2.91,1.31,1.99,8.11,2.82,3.83,2.62,3.25,2.82,4.08,5.0,2.57,1.17,1.8,-6.36,4.9,3.2,-6.5,-5.73,2.67,-0.49,-4.76,-3.06,4.13,1.36,1.8,6.7,5.53,2.33,6.8,3.16,-0.53,-1.46,3.16,6.89,2.38,4.17,2.91,3.16,-0.49,2.57,-5.1,3.59,2.96,2.33,-3.01,4.42,1.84,4.27,2.52,1.65,-0.15,-5.53,4.9,2.72,-1.46,1.8,7.04,3.06,1.02,3.01,3.2,1.84,2.18,1.8,1.17,-0.05,2.14,4.76,4.08,3.54,3.35,3.16,3.2,3.35,0.97,3.5,7.72,2.43,1.5,3.54,-1.8
3.35,-6.89,-2.04,-5.44,3.25,-4.22,1.94,0.73,4.9,-3.11,3.74,-3.88,2.62,-3.01,2.62,2.67,0.73,3.4,3.11,1.36,2.38,4.81,-4.13,-1.89,-5.15,3.2,2.67,-3.88,4.03,-5.15,-3.59,-0.05,-5.34,1.46,3.45,0.19,-2.28,2.52,-2.43,-2.52,2.86,4.85,-2.33,-2.62,-5.29,4.17,-5.49,1.94,-0.68,5.15,-1.89,-2.33,-7.82,-6.21,4.47,3.35,-0.49,-0.92,-0.39,-2.43,0.29,0.97,-1.89,-2.48,2.48,-0.92,1.41,3.35,3.93,-3.98,-5.24,-5.29,-5.78,-5.68,-5.49,-5.15,3.01,-4.76,3.5,-4.17,2.67,-5.92,-5.44,-3.74,5.29,3.11,2.82,6.26,-5.39,-6.07,-5.58,-7.72,6.41,4.56,-7.62,-5.44,-8.25,-6.12,-8.45,-8.35
-0.39,-4.66,7.82,2.09,-6.46,2.23,4.32,7.96,3.59,7.38,6.65,-7.14,-0.97,5.53,-6.07,-6.07,3.01,-3.79,0.39,-0.97,5.83,3.64,7.72,5.34,1.7,-5.83,-7.72,6.94,-3.16,5.73,-3.69,3.59,5.0,3.93,3.11,3.06,-5.83,0.1,7.14,2.72,6.26,6.46,8.88,0.39,5.0,3.01,5.92,7.18,-8.4,-4.71,-4.51,-5.58,2.52,6.94,4.27,-5.87,1.75,0.78,-8.54,8.25,-4.37,5.87,3.35,5.87,0.73,-9.03,5.68,-1.36,6.75,0.53,-7.86,4.17,-1.12,-0.19,2.72,-4.37,-3.3,3.45,-0.97,-1.65,0.58,4.32,1.7,6.6,-1.94,5.0,-0.97,6.55,8.88,3.93,5.19,7.91,3.06,7.91,7.23,5.39,8.45,5.49,5.78,0.24
5.97,8.11,-9.61,-7.82,3.93,5.78,3.69,-8.25,7.96,1.46,-6.41,6.55,-8.5,7.77,0.73,6.07,5.44,5.68,-6.21,-6.55,4.85,6.55,8.88,5.97,8.25,7.82,6.65,-7.77,5.83,-7.48,5.97,-5.63,-9.76,9.13,5.15,4.76,-6.75,7.33,-6.12,6.99,7.23,7.18,1.07,-7.57,-3.25,6.99,6.31,2.91,1.75,7.38,-7.82,-7.86,5.19,5.0,7.28,5.34,-9.71,6.7,6.21,5.53,4.37,-8.45,-6.7,6.07,7.82,5.78,8.79,-7.82,4.08,-7.67,9.22,6.99,6.31,7.62,-7.38,0.97,6.21,8.35,8.64,-8.25,8.11,7.77,8.88,-8.98,-8.98,8.35,8.5,8.59,7.72,-8.2,8.69,7.72,1.75,8.64,6.99,6.65,7.82,6.7,6.5,6.84
2.04,3.45,1.6,3.93,0.05,3.2,7.09,5.1,0.73,6.41,8.01,1.94,3.11,3.35,1.07,-4.03,2.18,2.09,2.48,3.16,0.73,1.46,0.63,-1.75,2.38,5.44,1.46,-1.7,6.07,-2.14,0.19,2.04,2.28,2.91,4.03,0.68,2.28,6.75,1.41,4.66,0.73,5.44,-2.23,1.6,2.38,4.9,1.26,1.84,0.63,5.05,-3.2,2.52,2.23,0.87,2.72,2.67,-0.58,-2.57,-0.1,2.14,1.02,-0.53,1.94,-1.02,-2.67,-2.67,1.36,-2.48,-3.59,1.07,-0.19,1.8,-2.62,-2.09,-0.29,4.37,-4.61,-3.35,-2.33,-2.62,0.53,2.04,3.2,3.69,3.11,2.04,0.29,0.68,1.12,-0.78,-0.44,0.87,3.3,4.47,0.78,-2.23,0.49,1.07,4.37,1.7
5.63,4.76,5.29,5.15,-2.09,4.95,-2.09,-6.31,4.76,5.39,5.05,5.49,-1.46,5.05,-2.14,-2.18,3.16,-3.93,-1.65,-2.04,7.43,5.05,4.42,4.95,5.44,5.44,4.32,5.58,1.31,5.68,5.92,5.19,4.61,4.9,2.52,6.26,5.24,0.19,5.24,5.1,5.92,5.39,-4.51,0.29,4.61,4.61,5.34,6.07,6.36,2.09,6.65,4.95,5.53,5.58,4.32,5.83,-1.7,-1.36,1.89,5.92,5.83,6.07,4.37,0.78,5.87,5.0,5.87,6.5,3.25,5.44,2.18,3.69,3.54,-2.57,3.25,3.11,2.67,2.48,2.86,3.3,3.74,1.07,4.56,2.96,3.06,1.41,3.88,2.14,3.93,-0.24,-0.58,0.49,-0.29,4.42,0.49,-0.78,0.0,5.1,1.8,5.15
-0.34,4.17,0.58,4.81,1.31,8.79,-3.69,-8.25,-3.98,1.6,8.83,5.05,-6.36,7.96,-6.36,-6.36,0.73,0.24,4.51,4.27,2.18,4.08,7.14,0.15,3.3,-1.07,0.29,5.73,0.49,4.17,2.38,1.17,4.17,7.04,5.87,1.46,-0.34,-1.21,8.88,-2.48,4.17,9.08,0.58,-9.71,0.97,-5.19,3.01,0.92,7.57,6.8,3.16,1.55,6.41,4.66,2.18,7.62,-8.64,2.91,4.17,1.41,7.86,6.8,2.09,0.15,8.4,5.73,-3.35,8.5,-1.26,1.65,7.77,7.38,6.12,6.12,4.37,4.37,4.37,7.62,7.62,8.79,8.45,7.38,7.86,1.84,5.19,-2.04,6.02,7.43,8.3,2.18,1.55,1.36,6.94,2.62,6.94,6.94,7.33,5.87,5.1,6.02
7.82,6.84,6.94,5.24,-9.17,1.75,5.97,3.69,1.36,7.96,0.78,4.03,-1.65,1.5,1.7,-4.71,1.84,5.1,-0.19,5.1,3.54,2.82,2.33,-0.19,5.15,1.5,6.7,5.24,8.06,7.18,3.16,9.13,-1.8,5.49,8.4,7.67,2.09,4.17,1.6,3.35,0.63,5.15,0.19,3.06,6.21,4.76,4.42,8.4,6.12,6.7,-2.14,-0.1,8.88,6.84,1.12,6.84,3.2,-5.19,3.93,3.35,0.63,5.49,2.23,2.48,-2.62,4.27,-0.05,-1.8,7.96,2.23,0.58,0.58,0.58,0.58,0.58,1.17,0.1,0.1,0.1,0.1,9.22,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,2.09,8.88,-0.39,-0.39,-0.39,-0.39,-0.53,0.15,-0.73
