stfips,ctfips,st,cty,lon,lat,Uppm
51,149,VA,PRINCEGEORGE, -77.224,  37.186,1.77129
51,149,VA,PRINCEGEORGE, -77.297,  37.310,1.77129
51,153,VA,PRINCEWILLIAM, -77.478,  38.703,1.92652
51,153,VA,PRINCEWILLIAM, -77.479,  38.752,1.92652
51,155,VA,PULASKI, -80.714,  37.064,1.94945
51,157,VA,RAPPAHANNOCK, -78.160,  38.684,2.14426
51,159,VA,RICHMOND, -76.731,  37.937,1.31588
51,161,VA,ROANOKE, -80.052,  37.272,1.67116
51,161,VA,ROANOKE, -79.983,  37.280,1.67116
51,163,VA,ROCKBRIDGE, -79.447,  37.814,1.57699
51,163,VA,ROCKBRIDGE, -79.444,  37.782,1.57699
51,163,VA,ROCKBRIDGE, -79.357,  37.732,1.57699
51,165,VA,ROCKINGHAM, -78.875,  38.510,1.70748
51,165,VA,ROCKINGHAM, -78.874,  38.436,1.70748
51,167,VA,RUSSELL, -82.096,  36.934,1.97909
51,169,VA,SCOTT, -82.603,  36.714,2.01197
51,171,VA,SHENANDOAH, -78.570,  38.859,1.82017
51,173,VA,SMYTH, -81.537,  36.844,1.77184
51,175,VA,SOUTHAMPTON, -77.106,  36.720,1.68072
51,177,VA,SPOTSYLVANIA, -77.657,  38.185,1.81693
51,179,VA,STAFFORD, -77.458,  38.420,1.67786
51,181,VA,SURRY, -76.889,  37.117,1.56276
51,183,VA,SUSSEX, -77.263,  36.921,1.84138
51,185,VA,TAZEWELL, -81.561,  37.125,1.72421
51,187,VA,WARREN, -78.207,  38.909,1.71084
51,191,VA,WASHINGTON, -81.960,  36.724,1.92741
51,193,VA,WESTMORELAND, -76.797,  38.113,1.58197
51,195,VA,WISE, -82.621,  36.974,1.84881
51,195,VA,WISE, -82.627,  36.933,1.84881
51,197,VA,WYTHE, -81.078,  36.917,2.109
51,199,VA,YORK, -76.443,  37.238,1.99333
51,510,VA,XALEXANDRIA, -77.086,  38.818,0
51,515,VA,XBEDFORD, -79.520,  37.338,1.6581
51,520,VA,XBRISTOL, -82.167,  36.613,2.18267
51,530,VA,XBUENAVISTA, -79.357,  37.732,1.88089
51,540,VA,XCHARLOTTESVILLE, -78.486,  38.037,1.9088
51,550,VA,XCHESAPEAKE, -76.303,  36.678,1.04874
51,560,VA,XCLIFTONFORGE, -79.825,  37.823,1.45718
51,570,VA,XCOLONIALHEIGHTS, -77.398,  37.265,0
51,580,VA,XCOVINGTON, -79.990,  37.776,1.40978
51,590,VA,XDANVILLE, -79.410,  36.583,2.82292
51,595,VA,XEMPORIA, -77.536,  36.695,1.83704
51,600,VA,XFAIRFAX, -77.300,  38.853,2.03588
51,600,VA,XFAIRFAX, -77.312,  38.845,2.03588
51,610,VA,XFALLSCHURCH, -77.175,  38.884,1.6619
51,620,VA,XFRANKLIN, -76.936,  36.682,1.82
51,630,VA,XFREDERICKSBURG, -77.486,  38.299,0
51,640,VA,XGALAX, -80.918,  36.665,2.05933
51,650,VA,XHAMPTON, -76.297,  37.047,0
51,660,VA,XHARRISONBURG, -78.874,  38.436,2.04005
51,670,VA,XHOPEWELL, -77.298,  37.291,1.85217
51,678,VA,XLEXINGTON, -79.444,  37.782,1.97511
51,680,VA,XLYNCHBURG, -79.191,  37.400,2.06435
51,683,VA,XMANASSAS, -77.484,  38.748,1.98449
51,685,VA,XMANASSASPARK, -77.451,  38.775,2.13495
51,690,VA,XMARTINSVILLE, -79.864,  36.682,2.25671
51,700,VA,XNEWPORTNEWS, -76.517,  37.076,2.7537
51,710,VA,XNORFOLK, -76.245,  36.923,0
51,720,VA,XNORTON, -82.627,  36.933,2.18287
51,730,VA,XPETERSBURG, -77.392,  37.204,0
51,735,VA,XPOQUOSON, -76.271,  37.150,0
51,740,VA,XPORTSMOUTH, -76.357,  36.858,0.869444
51,750,VA,XRADFORD, -80.557,  37.123,2.174
51,750,VA,XRADFORD, -80.519,  37.132,2.174
51,760,VA,XRICHMOND, -77.476,  37.529,0
51,770,VA,XROANOKE, -79.958,  37.278,2.07067
51,775,VA,XSALEM, -80.056,  37.286,1.58756
51,780,VA,XSOUTHBOSTON, -78.907,  36.707,1.80444
51,790,VA,XSTAUNTON, -79.062,  38.159,1.97662
51,800,VA,XSUFFOLK, -76.634,  36.702,1.456
51,810,VA,XVIRGINIABEACH, -76.017,  36.778,1.0623
51,820,VA,XWAYNESBORO, -78.903,  38.068,1.74044
51,830,VA,XWILLIAMSBURG, -76.708,  37.270,0.557005
51,840,VA,XWINCHESTER, -78.175,  39.173,1.88551
53,001,WA,ADAMS,-118.560,  46.984,2.01308
53,003,WA,ASOTIN,-117.204,  46.193,1.51437
53,005,WA,BENTON,-119.512,  46.236,1.8814
53,007,WA,CHELAN,-120.616,  47.869,1.26279
53,009,WA,CLALLAM,-123.925,  48.108,0.214039
53,011,WA,CLARK,-122.481,  45.779,0.647005
53,013,WA,COLUMBIA,-117.908,  46.299,1.75714
53,015,WA,COWLITZ,-122.679,  46.193,0.48996
53,017,WA,DOUGLAS,-119.690,  47.739,1.92778
53,019,WA,FERRY,-118.514,  48.476,1.94756
53,021,WA,FRANKLIN,-118.893,  46.535,1.86925
53,023,WA,GARFIELD,-117.543,  46.430,1.89129
53,025,WA,GRANT,-119.451,  47.204,1.99778
53,027,WA,GRAYSHARBOR,-123.826,  47.144,0.339015
53,029,WA,ISLAND,-122.574,  48.163,0.299126
53,031,WA,JEFFERSON,-123.574,  47.776,0.215209
53,033,WA,KING,-121.834,  47.491,0.685184
53,035,WA,KITSAP,-122.648,  47.640,0.326259
53,037,WA,KITTITAS,-120.677,  47.124,1.09844
53,039,WA,KLICKITAT,-120.789,  45.873,1.242
53,041,WA,LEWIS,-122.391,  46.578,0.56815
53,043,WA,LINCOLN,-118.420,  47.578,2.03492
53,045,WA,MASON,-123.182,  47.351,0.322299
53,047,WA,OKANOGAN,-119.739,  48.550,1.43449
53,049,WA,PACIFIC,-123.778,  46.552,0.361881
53,051,WA,PENDOREILLE,-117.273,  48.532,1.68799
53,053,WA,PIERCE,-122.138,  47.038,0.667137
53,055,WA,SANJUAN,-122.977,  48.566,0.302752
53,057,WA,SKAGIT,-121.798,  48.482,0.503225
53,059,WA,SKAMANIA,-121.914,  46.023,0.523687
53,061,WA,SNOHOMISH,-121.718,  48.046,0.534544
53,063,WA,SPOKANE,-117.403,  47.621,1.87358
53,065,WA,STEVENS,-117.855,  48.397,1.91864
53,067,WA,THURSTON,-122.831,  46.930,0.575236
53,069,WA,WAHKIAKUM,-123.432,  46.292,0.408593
53,071,WA,WALLAWALLA,-118.479,  46.226,2.07955
53,073,WA,WHATCOM,-121.871,  48.830,0.627581
53,075,WA,WHITMAN,-117.521,  46.902,2.14447
53,077,WA,YAKIMA,-120.738,  46.457,1.27524
54,001,WV,BARBOUR, -80.004,  39.133,2.02867
54,003,WV,BERKELEY, -78.028,  39.464,2.16401
54,005,WV,BOONE, -81.713,  38.023,1.56659
54,007,WV,BRAXTON, -80.720,  38.700,1.9916
54,009,WV,BROOKE, -80.577,  40.273,2.50985
54,011,WV,CABELL, -82.241,  38.420,2.34149
54,013,WV,CALHOUN, -81.118,  38.845,2.08153
54,015,WV,CLAY, -81.075,  38.462,1.87205
54,017,WV,DODDRIDGE, -80.706,  39.269,2.22843
54,019,WV,FAYETTE, -81.081,  38.028,1.61891
54,021,WV,GILMER, -80.857,  38.924,2.16343
54,023,WV,GRANT, -79.195,  39.105,1.73529
54,025,WV,GREENBRIER, -80.453,  37.947,1.75958
54,027,WV,HAMPSHIRE, -78.614,  39.317,1.90444
54,029,WV,HANCOCK, -80.574,  40.521,2.60753
54,031,WV,HARDY, -78.859,  39.007,1.76269
54,033,WV,HARRISON, -80.379,  39.284,2.31631
54,035,WV,JACKSON, -81.675,  38.834,2.14561
54,037,WV,JEFFERSON, -77.863,  39.307,2.31811
54,039,WV,KANAWHA, -81.529,  38.336,1.98762
54,041,WV,LEWIS, -80.502,  38.996,2.10634
54,043,WV,LINCOLN, -82.071,  38.175,1.95603
54,045,WV,LOGAN, -81.935,  37.832,1.48558
54,047,WV,MCDOWELL, -81.653,  37.378,1.8142
54,049,WV,MARION, -80.243,  39.510,2.16564
54,051,WV,MARSHALL, -80.664,  39.861,2.24492
54,053,WV,MASON, -82.027,  38.769,2.46907
54,055,WV,MERCER, -81.111,  37.405,1.70491
54,057,WV,MINERAL, -78.944,  39.415,1.88335
54,059,WV,MINGO, -82.135,  37.726,1.66234
54,061,WV,MONONGALIA, -80.047,  39.630,2.13537
54,063,WV,MONROE, -80.551,  37.560,1.79613
54,065,WV,MORGAN, -78.257,  39.560,1.89044
54,067,WV,NICHOLAS, -80.800,  38.292,1.54187
54,069,WV,OHIO, -80.619,  40.097,2.37553
54,071,WV,PENDLETON, -79.351,  38.681,1.53838
54,073,WV,PLEASANTS, -81.162,  39.370,2.19531
54,075,WV,POCAHONTAS, -80.008,  38.331,1.69424
54,077,WV,PRESTON, -79.668,  39.469,1.80457
54,079,WV,PUTNAM, -81.909,  38.509,2.36589
54,081,WV,RALEIGH, -81.247,  37.771,1.65456
54,083,WV,RANDOLPH, -79.878,  38.774,1.44133
54,085,WV,RITCHIE, -81.062,  39.178,2.21264
54,087,WV,ROANE, -81.348,  38.714,2.16907
54,089,WV,SUMMERS, -80.859,  37.655,1.77445
54,091,WV,TAYLOR, -80.046,  39.336,2.1608
54,093,WV,TUCKER, -79.566,  39.114,1.50454
54,095,WV,TYLER, -80.884,  39.465,2.27275
54,097,WV,UPSHUR, -80.234,  38.898,1.8436
54,099,WV,WAYNE, -82.427,  38.146,1.89182
54,101,WV,WEBSTER, -80.422,  38.495,1.44707
54,103,WV,WETZEL, -80.640,  39.605,2.15781
54,105,WV,WIRT, -81.379,  39.022,2.20667
54,107,WV,WOOD, -81.515,  39.211,2.22739
54,109,WV,WYOMING, -81.550,  37.610,1.67982
55,001,WI,ADAMS, -89.771,  43.970,0.693198
55,003,WI,ASHLAND, -90.567,  46.688,0.913006
55,005,WI,BARRON, -91.848,  45.424,0.935171
55,007,WI,BAYFIELD, -91.181,  46.635,0.870415
55,009,WI,BROWN, -87.993,  44.474,1.04286
55,011,WI,BUFFALO, -91.754,  44.380,1.04295
55,013,WI,BURNETT, -92.366,  45.863,0.543888
55,015,WI,CALUMET, -88.218,  44.082,1.32322
55,017,WI,CHIPPEWA, -91.280,  45.069,0.995749
55,019,WI,CLARK, -90.612,  44.735,0.97615
55,021,WI,COLUMBIA, -89.333,  43.466,1.21489
55,023,WI,CRAWFORD, -90.931,  43.240,1.41064
55,025,WI,DANE, -89.418,  43.067,1.61481
55,027,WI,DODGE, -88.707,  43.416,1.71487
55,029,WI,DOOR, -87.027,  45.031,0.793423
55,031,WI,DOUGLAS, -91.899,  46.464,0.792616
55,033,WI,DUNN, -91.896,  44.947,0.891774
55,035,WI,EAUCLAIRE, -91.286,  44.727,0.746509
55,037,WI,FLORENCE, -88.397,  45.848,0.890016
55,039,WI,FONDDULAC, -88.488,  43.754,1.5878
55,041,WI,FOREST, -88.770,  45.667,0.777248
55,043,WI,GRANT, -90.706,  42.867,1.60671
55,045,WI,GREEN, -89.602,  42.680,1.62894
55,047,WI,GREENLAKE, -89.045,  43.800,0.999804
55,049,WI,IOWA, -90.135,  43.001,1.53238
55,051,WI,IRON, -90.264,  46.317,0.708705
55,053,WI,JACKSON, -90.805,  44.319,0.730637
55,055,WI,JEFFERSON, -88.776,  43.021,1.41114
55,057,WI,JUNEAU, -90.114,  43.924,0.877942
55,059,WI,KENOSHA, -87.653,  42.578,1.64303
55,061,WI,KEWAUNEE, -87.307,  44.506,1.04195
55,063,WI,LACROSSE, -91.115,  43.906,1.51521
55,065,WI,LAFAYETTE, -90.132,  42.660,1.75968
55,067,WI,LANGLADE, -89.072,  45.262,1.07309
55,069,WI,LINCOLN, -89.734,  45.338,0.827413
55,071,WI,MANITOWOC, -87.512,  44.111,1.29912
55,073,WI,MARATHON, -89.759,  44.898,1.2815
55,075,WI,MARINETTE, -88.002,  45.351,0.704535
55,077,WI,MARQUETTE, -89.398,  43.820,0.772799
55,078,WI,MENOMINEE, -88.710,  45.004,1.20814
55,079,WI,MILWAUKEE, -87.581,  43.015,1.71845
55,081,WI,MONROE, -90.618,  43.946,1.26282
55,083,WI,OCONTO, -88.220,  44.998,0.780917
55,085,WI,ONEIDA, -89.522,  45.706,0.531847
55,087,WI,OUTAGAMIE, -88.465,  44.416,0.88449
55,089,WI,OZAUKEE, -87.592,  43.366,1.56363
55,091,WI,PEPIN, -92.001,  44.583,0.935434
55,093,WI,PIERCE, -92.422,  44.720,1.06164
55,095,WI,POLK, -92.438,  45.461,0.579753
55,097,WI,PORTAGE, -89.501,  44.476,0.888606
55,099,WI,PRICE, -90.361,  45.680,0.778918
55,101,WI,RACINE, -87.696,  42.751,1.61924
55,103,WI,RICHLAND, -90.429,  43.376,1.2759
55,105,WI,ROCK, -89.071,  42.671,1.40455
55,107,WI,RUSK, -91.133,  45.475,0.962072
55,109,WI,STCROIX, -92.452,  45.034,0.91012
55,111,WI,SAUK, -89.948,  43.427,1.46248
55,113,WI,SAWYER, -91.144,  45.880,0.799068
55,115,WI,SHAWANO, -88.766,  44.789,1.14643
55,117,WI,SHEBOYGAN, -87.635,  43.720,1.47185
55,119,WI,TAYLOR, -90.501,  45.212,1.13205
55,121,WI,TREMPEALEAU, -91.358,  44.304,1.09695
55,123,WI,VERNON, -90.833,  43.594,1.51884
55,125,WI,VILAS, -89.515,  46.053,0.678591
55,127,WI,WALWORTH, -88.542,  42.668,1.53671
55,129,WI,WASHBURN, -91.791,  45.899,0.682226
55,131,WI,WASHINGTON, -88.231,  43.368,1.46592
55,133,WI,WAUKESHA, -88.304,  43.018,1.55116
55,135,WI,WAUPACA, -88.965,  44.470,0.991817
55,137,WI,WAUSHARA, -89.243,  44.113,0.763778
55,139,WI,WINNEBAGO, -88.644,  44.069,1.25324
55,141,WI,WOOD, -90.042,  44.455,0.896613
56,001,WY,ALBANY,-105.723,  41.655,2.09121
56,003,WY,BIGHORN,-107.995,  44.527,2.58139
56,005,WY,CAMPBELL,-105.548,  44.248,2.44913
56,007,WY,CARBON,-106.930,  41.695,2.15794
56,009,WY,CONVERSE,-105.507,  42.973,2.64222
56,011,WY,CROOK,-104.570,  44.589,2.30898
56,013,WY,FREMONT,-108.629,  43.040,2.33483
56,015,WY,GOSHEN,-104.353,  42.088,2.73512
56,017,WY,HOTSPRINGS,-108.442,  43.719,2.32339
56,019,WY,JOHNSON,-106.584,  44.039,2.48824
56,021,WY,LARAMIE,-104.689,  41.307,2.19764
56,023,WY,LINCOLN,-110.655,  42.263,2.17572
56,025,WY,NATRONA,-106.798,  42.962,2.52513
56,027,WY,NIOBRARA,-104.475,  43.057,2.78136
56,029,WY,PARK,-109.588,  44.520,1.9724
56,031,WY,PLATTE,-104.965,  42.133,2.35454
56,033,WY,SHERIDAN,-106.879,  44.790,2.07836
56,035,WY,SUBLETTE,-109.914,  42.767,2.09533
56,037,WY,SWEETWATER,-108.879,  41.660,2.42132
56,039,WY,TETON,-110.589,  43.934,2.39226
56,041,WY,UINTA,-110.547,  41.288,2.31204
56,043,WY,WASHAKIE,-107.682,  43.905,2.63989
56,045,WY,WESTON,-104.567,  43.841,2.18167
